FECHA,is CreateSubscreiber and charge2bill,Wait Provision Process,archiveChildOrder,Complex Gateway,Modify Acct Info,syncGAP,Start Event,BachInvOutBound4Book,Is Migrationor notN,Order Decompose,Modify Subscription Inst,Judge need sync to cbs,Sync CBS ChangeSubOffering,create SM user,Waiting OSS Result,Is the customer archive,CM Changing Bill Cycles,Waiting SOM(OSS) Result,IS Sync to AA or not,CBS CreateSubs,Sync AA Changing Bill Cycle,Need Payment,Order Notification,PayRelation2CM,Judge ExtNodeCode PROVISIONING,AA ChangeSubIdentity,Reservation Confirmation,Need SynCBS55ApplyInstallment,sync Altamira Manage FN,SyncHurto,syncCBS55AddGrpMem,Judge Need Waiting Provision Callback,mth callback result,Sync Attach Offering to AA,Rollback Order Completion,Sync Create Cust Info To CBS,Sync Cust Info To Billing,Sync Primary Offering to AA,Sync info to AA2,_1,StockOut Confirmation,OSB MTH SYNC,Rollback Inv,sync CBS55ChangeSubInfo,Subscription Inst Archive,Customer Order Archive,Create Order,Sync Create Acct Info To CBS,Sync CBS ChangeOfferingProperty,RollbackInv,syncCBS55ChangeSubInfo,SubscriptionInstArchive,CustomerOrderArchive,CreateOrder,SyncCreateAcctInfoToCBS,isCreateSubscreiberandcharge2bill,WaitProvisionProcess,ComplexGateway,ModifyAcctInfo,StartEvent,IsMigrationornotN,OrderDecompose,ModifySubscriptionInst,Judgeneedsynctocbs,SyncCBSChangeSubOffering,createSMuser,WaitingOSSResult,Isthecustomerarchive,CMChangingBillCycles,WaitingSOM(OSS)Result,ISSynctoAAornot,SyncAAChangingBillCycle,NeedPayment,OrderNotification,JudgeExtNodeCodePROVISIONING,AAChangeSubIdentity,ReservationConfirmation,NeedSynCBS55ApplyInstallment,syncAltamiraManageFN,CBSCreateSubs,JudgeNeedWaitingProvisionCallback,mthcallbackresult,SyncAttachOfferingtoAA,SyncCreateCustInfoToCBS,SyncCustInfoToBilling,SyncPrimaryOfferingtoAA,RollbackOrderCompletion,StockOutConfirmation,OSBMTHSYNC,SyncCBS,SyncinfotoAA2,SyncInfotoAA1,PrintOrderInvoice,JudgeAutoCancelOrder,SyncBillMediumToCBS,CreateSMUser,SyncChangeCustInfoToCBS,CancelSlot,overtimeDeal,OrderCompletion,JudgeNeedSynsBilling,JudgeNeedSyncBilling,ModifyCustomerInfo,syncAltamiraRemoveSubscriberPartner,Sync2CBS,SyncCBSCharge2BillRollback,RollbackCustAcctInfo,JudgeInstallmentInfo,syncCBS55ChangeCustDFTAcct,SyncCBSCharge2Bill,IsMNP,syncCBS55DelGrpMem,NotifyOrderScenarioPFSybc,ArchiveInstanceData,IskeepproductornotN,JudgefmcOrder,RegisterDeviceWhiteLst,UpdateSubscriptionInfo,InventoryOperation,ArchiveInstance,SynsAA,OSSProvision,CreateDefaultRollbackFulfillOrder,ReCalculateTime,SyncChangeAcctInfoToCBS,BuildReceipt,archiveInstanceData,SyncPayRelByAcct,ArchivePayRelation,predeactivednextbillwait,ISNeedOSSWait,waitcreatsubs,RemoveRedList,ArchiveCustAcctInfo,UpdateWishExecDate
18-09-2020 3:20,0,0,1,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,8,175,28,7,8,8,10,19,4,14,1,4,1,0,41,1,80,4,1,357,4,1,46,0,118,0,6,20,0,4,0,3,1,1,11,2,1,2,0,0,3,0,0,0,1,0,0,0,0,1,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
18-09-2020 3:25,0,0,1,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,8,175,28,7,8,8,10,19,4,14,1,4,1,0,41,1,80,4,1,357,5,1,46,0,118,0,6,20,0,3,0,3,1,1,11,2,1,2,0,0,3,0,0,0,1,0,0,0,0,1,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
18-09-2020 3:35,0,0,1,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,8,175,28,7,8,8,10,19,4,14,1,4,1,0,41,1,80,4,1,357,5,1,46,0,118,0,6,20,0,3,0,3,1,1,11,2,1,2,0,0,3,0,0,0,1,0,0,0,0,1,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
18-09-2020 3:40,0,0,1,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,8,175,28,7,8,8,10,19,4,14,1,4,1,0,41,1,80,4,1,357,5,1,46,0,118,0,6,20,0,3,0,3,1,1,11,2,1,2,0,0,3,0,0,0,1,0,0,0,0,1,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
18-09-2020 3:45,0,0,1,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,8,175,28,7,8,8,10,19,4,14,1,4,1,0,41,1,80,4,1,357,5,1,46,0,118,0,6,20,0,3,0,3,1,1,11,2,1,2,0,0,3,0,0,0,1,0,0,0,0,1,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
18-09-2020 3:50,0,0,1,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,8,175,28,7,8,8,10,19,4,14,1,4,1,0,41,1,80,4,1,357,5,1,46,0,118,0,6,20,0,3,0,3,1,1,11,2,1,2,0,0,3,0,0,0,1,0,0,0,0,1,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
18-09-2020 3:55,0,0,1,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,8,175,28,7,8,8,10,19,4,14,1,4,1,0,41,1,80,4,1,357,5,1,46,0,118,0,6,20,0,3,0,3,1,1,11,2,1,2,0,0,3,0,0,0,1,0,0,0,0,1,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
18-09-2020 4:05,0,0,1,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,8,175,28,7,8,8,11,19,4,14,1,4,1,0,41,1,80,4,1,358,3,1,46,0,118,0,6,20,0,5,0,3,1,1,11,2,1,2,0,0,3,0,0,0,1,0,0,0,0,1,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
18-09-2020 4:10,0,0,1,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,8,175,28,7,8,8,11,19,4,14,1,4,1,0,41,1,32,4,1,172,2,1,46,0,118,0,6,20,0,5,0,3,1,1,11,2,1,2,0,0,3,0,0,0,1,0,0,0,0,1,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
18-09-2020 4:15,0,0,1,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,8,175,28,7,8,8,10,19,4,14,1,4,1,0,41,1,0,4,1,0,2,1,46,0,118,0,6,20,0,5,0,3,1,1,11,2,1,2,0,0,3,0,0,0,1,0,0,0,0,1,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
18-09-2020 4:20,0,0,1,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,8,175,28,7,8,8,10,19,4,14,1,4,1,0,41,1,0,4,1,0,3,1,46,0,118,0,6,20,0,4,0,3,1,1,11,2,1,2,0,0,3,0,0,0,1,0,0,0,0,1,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
18-09-2020 4:25,0,0,1,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,8,175,28,7,8,8,10,19,4,14,1,4,1,0,41,1,0,4,1,0,2,1,46,0,118,0,6,20,0,5,0,3,1,1,11,2,1,2,0,0,3,0,0,0,1,0,0,0,0,1,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
18-09-2020 4:35,0,0,1,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,8,175,28,7,8,8,10,19,4,14,1,4,1,0,41,1,0,4,1,0,3,1,46,0,118,0,6,20,0,4,0,3,1,1,11,2,1,2,0,0,3,0,0,0,1,0,0,0,0,1,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
18-09-2020 4:40,0,0,1,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,8,175,28,7,8,8,10,19,4,14,1,4,1,0,41,1,46,4,1,165,2,1,46,0,118,0,6,20,0,5,0,3,1,1,11,2,1,2,0,0,3,0,0,0,1,0,0,0,0,1,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
18-09-2020 4:45,0,0,1,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,8,176,28,7,8,8,11,19,4,14,1,4,1,0,41,1,80,4,1,350,4,1,46,0,118,0,6,20,0,3,0,3,1,1,11,2,1,2,0,0,3,0,0,0,1,0,0,0,0,1,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
18-09-2020 4:50,0,0,1,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,8,175,28,7,8,8,11,19,4,14,1,4,1,0,41,1,80,4,1,353,4,1,46,0,118,0,6,20,0,3,0,3,1,1,11,2,1,2,0,0,3,0,0,0,1,0,0,0,0,1,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
18-09-2020 4:55,0,0,1,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,8,175,28,7,8,8,10,19,4,14,1,4,1,0,41,1,80,4,1,356,4,1,46,0,118,0,6,20,0,3,0,3,1,1,11,2,1,2,0,0,3,0,0,0,1,0,0,0,0,1,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
18-09-2020 5:00,0,0,1,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,8,175,28,7,8,8,10,19,4,14,1,4,1,0,41,1,80,4,1,356,4,1,46,0,118,0,6,20,0,3,0,3,1,1,11,2,1,2,0,0,3,0,0,0,1,0,0,0,0,1,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
18-09-2020 5:05,0,0,1,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,8,175,28,7,8,8,10,19,4,14,1,4,1,0,41,1,80,4,1,355,4,1,46,0,118,0,6,20,0,3,0,3,1,1,11,2,1,2,0,0,3,0,0,0,1,0,0,0,0,1,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
18-09-2020 5:10,0,0,1,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,8,175,28,7,8,8,10,19,4,14,1,4,1,0,41,1,80,4,1,355,4,1,46,0,118,0,6,20,0,3,0,3,1,1,11,2,1,2,0,0,3,0,0,0,1,0,0,0,0,1,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
18-09-2020 5:15,0,0,1,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,8,176,28,7,8,8,10,19,4,14,1,4,1,0,41,1,80,4,1,355,4,1,46,0,118,0,6,20,0,3,0,3,1,1,11,2,1,2,0,0,3,0,0,0,1,0,0,0,0,1,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
18-09-2020 5:20,0,0,1,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,8,176,28,7,8,8,10,19,4,14,1,4,1,0,41,1,80,4,1,355,4,1,46,0,118,0,6,20,0,3,0,3,1,1,11,2,1,2,0,0,3,0,0,0,1,0,0,0,0,1,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
18-09-2020 5:25,0,0,1,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,8,176,28,7,8,8,10,19,4,14,1,4,1,0,41,1,80,4,1,355,4,1,46,0,118,0,6,20,0,3,0,3,1,1,11,2,1,2,0,0,3,0,0,0,1,0,0,0,0,1,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
18-09-2020 5:35,0,0,1,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,8,176,28,7,8,8,10,19,4,14,1,4,1,0,41,1,80,4,1,355,4,1,46,0,118,0,6,20,0,3,0,3,1,1,11,2,1,2,0,0,3,0,0,0,1,0,0,0,0,1,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
18-09-2020 5:40,0,0,1,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,8,176,28,7,8,8,10,19,4,14,1,4,1,0,41,1,80,4,1,355,4,1,46,0,118,0,6,20,0,3,0,3,1,1,11,2,1,2,0,0,3,0,0,0,1,0,0,0,0,1,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
18-09-2020 5:45,0,0,1,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,8,176,28,7,8,8,10,19,4,14,1,4,1,0,41,1,80,4,1,355,4,1,46,0,118,0,6,20,0,3,0,3,1,1,11,2,1,2,0,0,3,0,0,0,1,0,0,0,0,1,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
18-09-2020 5:50,0,0,1,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,8,176,28,7,8,8,10,19,4,14,1,4,1,0,41,1,80,4,1,355,4,1,46,0,118,0,6,20,0,3,0,3,1,1,11,2,1,2,0,0,3,0,0,0,1,0,0,0,0,1,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
18-09-2020 5:55,0,0,1,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,8,176,28,7,8,8,10,19,4,14,1,4,1,0,41,1,80,4,1,355,4,1,46,0,118,0,6,20,0,3,0,3,1,1,11,2,1,2,0,0,3,0,0,0,1,0,0,0,0,1,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
18-09-2020 6:05,0,0,1,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,8,176,28,7,8,8,10,19,4,14,1,4,1,0,41,1,80,4,1,355,4,1,46,0,118,0,6,20,0,3,0,3,1,1,11,2,1,2,0,0,3,0,0,0,1,0,0,0,0,1,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
18-09-2020 6:10,0,0,1,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,8,176,28,7,8,8,10,19,4,14,1,4,1,0,41,1,80,4,1,355,4,1,46,0,118,0,6,20,0,3,0,3,1,1,11,2,1,2,0,0,3,0,0,0,1,0,0,0,0,1,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
18-09-2020 6:15,0,0,1,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,8,176,28,7,8,8,10,19,4,14,1,4,1,0,41,1,80,4,1,355,4,1,46,0,118,0,6,20,0,3,0,3,1,1,11,2,1,2,0,0,3,0,0,0,1,0,0,0,0,1,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
18-09-2020 6:20,0,0,1,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,8,176,28,7,8,8,10,19,4,14,1,4,1,0,41,1,80,4,1,355,4,1,46,0,118,0,6,20,0,3,0,3,1,1,11,2,1,2,0,0,3,0,0,0,1,0,0,0,0,1,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
18-09-2020 6:25,0,0,1,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,8,176,28,7,8,8,10,19,4,14,1,4,1,0,41,1,80,4,1,355,4,1,46,0,118,0,6,20,0,3,0,3,1,1,11,2,1,2,0,0,3,0,0,0,1,0,0,0,0,1,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
18-09-2020 6:35,0,0,1,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,8,176,28,7,8,8,10,19,4,14,1,4,1,0,41,1,80,4,1,355,4,1,46,0,118,0,6,20,0,3,0,3,1,1,11,2,1,2,0,0,3,0,0,0,1,0,0,0,0,1,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
18-09-2020 6:40,0,0,1,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,8,176,28,7,8,8,10,19,4,14,1,4,1,0,41,1,80,4,1,355,4,1,46,0,118,0,6,20,0,3,0,3,1,1,11,2,1,2,0,0,3,0,0,0,1,0,0,0,0,1,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
18-09-2020 6:45,0,0,1,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,8,176,28,7,8,8,10,19,4,14,1,4,1,0,41,1,80,4,1,355,4,1,46,0,118,0,6,20,0,3,0,3,1,1,11,2,1,2,0,0,3,0,0,0,1,0,0,0,0,1,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
18-09-2020 6:50,0,0,1,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,8,176,28,7,8,8,10,19,4,14,1,4,1,0,41,1,80,4,1,355,4,1,46,0,118,0,6,20,0,3,0,3,1,1,11,2,1,2,0,0,3,0,0,0,1,0,0,0,0,1,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
18-09-2020 6:55,0,0,1,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,8,176,28,7,8,8,10,19,4,14,1,4,1,0,41,1,80,4,1,355,4,1,46,0,118,0,6,20,0,3,0,3,1,1,11,2,1,2,0,0,3,0,0,0,1,0,0,0,0,1,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
18-09-2020 7:05,0,0,1,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,8,176,28,7,8,8,10,19,4,14,1,4,1,0,41,1,80,4,1,355,4,1,46,0,118,0,6,20,0,3,0,3,1,1,11,2,1,2,0,0,3,0,0,0,1,0,0,0,0,1,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
18-09-2020 7:10,0,0,1,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,8,176,28,7,8,8,10,19,4,14,1,4,1,0,41,1,80,4,1,355,4,1,46,0,118,0,6,20,0,3,0,3,1,1,11,2,1,2,0,0,3,0,0,0,1,0,0,0,0,1,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
18-09-2020 7:15,0,0,1,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,8,176,28,7,8,8,10,19,4,14,1,4,1,0,41,1,80,4,1,355,4,1,46,0,118,0,6,20,0,3,0,3,1,1,11,2,1,2,0,0,3,0,0,0,1,0,0,0,0,1,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
18-09-2020 7:20,0,0,1,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,8,176,28,7,8,8,10,19,4,14,1,4,1,0,41,1,80,4,1,355,4,1,46,0,118,0,6,20,0,3,0,3,1,1,11,2,1,2,0,0,3,0,0,0,1,0,0,0,0,1,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
18-09-2020 7:25,0,0,1,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,8,176,28,7,8,8,10,19,4,14,1,4,1,0,41,1,80,4,1,355,4,1,46,0,118,0,6,20,0,3,0,3,1,1,11,2,1,2,0,0,3,0,0,0,1,0,0,0,0,1,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
18-09-2020 7:30,0,0,1,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,8,176,28,7,8,8,10,19,4,14,1,4,1,0,41,1,80,4,1,355,4,1,46,0,118,0,6,20,0,3,0,3,1,1,11,2,1,2,0,0,3,0,0,0,1,0,0,0,0,1,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
